city,Date,PM2.5,PM10,NO2,NH3,CO,SO2,O3,AQI,AQI_Bucket
Chittoor,2026-09-02,109.33222591362126,117.8202614379085,29.76982892690513,6.0,52.0,16.723642172523963,27.34380165289256,52.0,Satisfactory
Chittoor,2026-09-02,109.33222591362126,117.8202614379085,28.0,5.906194690265487,51.0,16.723642172523963,27.34380165289256,51.0,Satisfactory
Chittoor,2026-09-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,50.0,16.723642172523963,27.34380165289256,50.0,Good
Chittoor,2026-10-02,71.0,117.8202614379085,28.0,6.0,51.0,20.0,27.34380165289256,71.0,Satisfactory
Chittoor,2026-10-02,109.33222591362126,64.0,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,64.0,Satisfactory
Chittoor,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,50.0,20.0,45.0,50.0,Good
Chittoor,2026-10-02,109.33222591362126,117.8202614379085,28.0,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,28.0,Good
Chittoor,2026-10-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,20.0,27.34380165289256,20.0,Good
Chittoor,2026-10-02,109.33222591362126,62.0,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,62.0,Satisfactory
Chittoor,2026-10-02,69.0,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,69.0,Satisfactory
Chittoor,2026-10-02,109.33222591362126,117.8202614379085,28.0,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,28.0,Good
Chittoor,2026-10-02,68.0,117.8202614379085,29.76982892690513,5.906194690265487,21.0,20.0,45.0,68.0,Satisfactory
Chittoor,2026-10-02,109.33222591362126,117.8202614379085,28.0,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,28.0,Good
Chittoor,2026-11-02,67.0,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,27.34380165289256,67.0,Satisfactory
Chittoor,2026-11-02,67.0,117.8202614379085,28.0,5.906194690265487,28.0,20.0,27.34380165289256,67.0,Satisfactory
Chittoor,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,45.2015873015873,16.723642172523963,44.0,44.0,Good
Chittoor,2026-11-02,109.33222591362126,61.0,28.0,5.906194690265487,39.0,20.0,27.34380165289256,61.0,Satisfactory
Chittoor,2026-11-02,109.33222591362126,117.8202614379085,29.76982892690513,5.906194690265487,35.0,16.723642172523963,44.0,44.0,Good
Chittoor,2026-11-02,64.0,117.8202614379085,29.76982892690513,6.0,45.2015873015873,21.0,27.34380165289256,64.0,Satisfactory
Chittoor,2026-11-02,65.0,117.8202614379085,29.76982892690513,6.0,45.2015873015873,21.0,27.34380165289256,65.0,Satisfactory
