state,city,station,Date,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,AQI,AQI_Bucket
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-11-02 22:00:00,45.2015873015873,5.0,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,5.0,Good
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-11-02 23:00:00,45.2015873015873,5.0,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,5.0,Good
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 01:00:00,45.2015873015873,5.906194690265487,29.76982892690513,42.0,117.8202614379085,109.33222591362126,16.723642172523963,42.0,Good
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 02:00:00,45.2015873015873,5.906194690265487,38.0,27.343801652892562,117.8202614379085,88.0,16.723642172523963,88.0,Satisfactory
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 04:00:00,45.2015873015873,5.906194690265487,29.76982892690513,24.0,129.0,109.33222591362126,18.0,129.0,Moderate
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 07:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,17.0,17.0,Good
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 09:00:00,22.0,5.906194690265487,29.76982892690513,6.0,117.8202614379085,109.33222591362126,16.723642172523963,22.0,Good
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 12:00:00,18.0,5.0,29.76982892690513,16.0,117.8202614379085,109.33222591362126,17.0,18.0,Good
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 13:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,132.0,109.33222591362126,16.723642172523963,132.0,Moderate
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 15:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,17.0,17.0,Good
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 16:00:00,45.2015873015873,5.906194690265487,41.0,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,41.0,Good
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 17:00:00,7.0,5.906194690265487,29.76982892690513,27.343801652892562,131.0,109.33222591362126,16.723642172523963,131.0,Moderate
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 19:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,132.0,109.33222591362126,16.723642172523963,132.0,Moderate
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 20:00:00,16.0,5.0,29.76982892690513,27.343801652892562,132.0,109.33222591362126,16.723642172523963,132.0,Moderate
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-12-02 21:00:00,45.2015873015873,5.0,29.76982892690513,58.0,117.8202614379085,109.33222591362126,16.723642172523963,58.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-09-02 17:00:00,45.2015873015873,5.0,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,5.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-09-02 18:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,94.0,109.33222591362126,16.723642172523963,94.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-09-02 19:00:00,45.2015873015873,5.906194690265487,29.76982892690513,17.0,117.8202614379085,109.33222591362126,12.0,17.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-09-02 21:00:00,34.0,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,99.0,12.0,99.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-09-02 23:00:00,34.0,5.906194690265487,21.0,17.0,117.8202614379085,109.33222591362126,16.723642172523963,34.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-10-02 01:00:00,45.2015873015873,5.906194690265487,29.76982892690513,17.0,117.8202614379085,109.33222591362126,12.0,17.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-10-02 02:00:00,45.2015873015873,5.906194690265487,21.0,17.0,117.8202614379085,92.0,12.0,92.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-10-02 03:00:00,45.2015873015873,5.906194690265487,21.0,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,21.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-10-02 07:00:00,29.0,4.0,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,29.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-10-02 09:00:00,45.2015873015873,4.0,29.76982892690513,27.343801652892562,85.0,109.33222591362126,16.723642172523963,85.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-10-02 13:00:00,45.2015873015873,5.906194690265487,22.0,17.0,117.8202614379085,86.0,12.0,86.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-10-02 18:00:00,27.0,5.906194690265487,29.76982892690513,27.343801652892562,82.0,109.33222591362126,16.723642172523963,82.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-10-02 19:00:00,26.0,4.0,29.76982892690513,17.0,82.0,109.33222591362126,16.723642172523963,82.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-10-02 21:00:00,45.2015873015873,4.0,22.0,17.0,117.8202614379085,109.33222591362126,12.0,22.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-10-02 23:00:00,45.2015873015873,5.906194690265487,29.76982892690513,17.0,117.8202614379085,109.33222591362126,16.723642172523963,17.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-11-02 02:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,82.0,109.33222591362126,16.723642172523963,82.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-11-02 03:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,82.0,109.33222591362126,16.723642172523963,82.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-11-02 09:00:00,45.2015873015873,4.0,29.76982892690513,17.0,117.8202614379085,83.0,16.723642172523963,83.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-11-02 13:00:00,45.2015873015873,5.906194690265487,22.0,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,22.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-11-02 14:00:00,45.2015873015873,4.0,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,12.0,12.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-11-02 16:00:00,45.2015873015873,4.0,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,4.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-11-02 19:00:00,18.0,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,18.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-11-02 20:00:00,45.2015873015873,5.906194690265487,20.0,27.343801652892562,117.8202614379085,109.33222591362126,11.0,20.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-11-02 22:00:00,19.0,5.906194690265487,29.76982892690513,17.0,117.8202614379085,109.33222591362126,16.723642172523963,19.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-11-02 23:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,79.0,109.33222591362126,10.0,79.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-12-02 01:00:00,45.2015873015873,4.0,29.76982892690513,17.0,117.8202614379085,109.33222591362126,16.723642172523963,17.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-12-02 02:00:00,45.2015873015873,4.0,29.76982892690513,27.343801652892562,78.0,109.33222591362126,16.723642172523963,78.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-12-02 04:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,80.0,16.723642172523963,80.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-12-02 09:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,78.0,109.33222591362126,16.723642172523963,78.0,Satisfactory
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-12-02 12:00:00,22.0,5.906194690265487,17.0,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,22.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-12-02 14:00:00,45.2015873015873,4.0,17.0,27.343801652892562,117.8202614379085,109.33222591362126,10.0,17.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-12-02 17:00:00,45.2015873015873,5.906194690265487,18.0,17.0,117.8202614379085,109.33222591362126,16.723642172523963,18.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-12-02 19:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,10.0,10.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-12-02 20:00:00,45.2015873015873,4.0,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,4.0,Good
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-12-02 21:00:00,45.2015873015873,5.906194690265487,29.76982892690513,17.0,74.0,109.33222591362126,16.723642172523963,74.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-09-02 17:00:00,45.2015873015873,6.0,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,6.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-09-02 19:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,71.0,16.723642172523963,71.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-09-02 20:00:00,52.0,6.0,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,52.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-09-02 21:00:00,51.0,5.906194690265487,28.0,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,51.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-09-02 23:00:00,50.0,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,50.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-10-02 01:00:00,51.0,6.0,28.0,27.343801652892562,117.8202614379085,71.0,20.0,71.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-10-02 02:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,64.0,109.33222591362126,16.723642172523963,64.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-10-02 03:00:00,50.0,5.906194690265487,29.76982892690513,45.0,117.8202614379085,109.33222591362126,20.0,50.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-10-02 07:00:00,45.2015873015873,5.906194690265487,28.0,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,28.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-10-02 09:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,20.0,20.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-10-02 13:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,62.0,109.33222591362126,16.723642172523963,62.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-10-02 16:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,69.0,16.723642172523963,69.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-10-02 18:00:00,45.2015873015873,5.906194690265487,28.0,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,28.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-10-02 21:00:00,21.0,5.906194690265487,29.76982892690513,45.0,117.8202614379085,68.0,20.0,68.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-10-02 23:00:00,45.2015873015873,5.906194690265487,28.0,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,28.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-11-02 02:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,67.0,16.723642172523963,67.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-11-02 03:00:00,28.0,5.906194690265487,28.0,27.343801652892562,117.8202614379085,67.0,20.0,67.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-11-02 04:00:00,45.2015873015873,5.906194690265487,29.76982892690513,44.0,117.8202614379085,109.33222591362126,16.723642172523963,44.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-11-02 09:00:00,39.0,5.906194690265487,28.0,27.343801652892562,61.0,109.33222591362126,20.0,61.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-11-02 15:00:00,35.0,5.906194690265487,29.76982892690513,44.0,117.8202614379085,109.33222591362126,16.723642172523963,44.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-11-02 16:00:00,45.2015873015873,6.0,29.76982892690513,27.343801652892562,117.8202614379085,64.0,21.0,64.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-11-02 18:00:00,45.2015873015873,6.0,29.76982892690513,27.343801652892562,117.8202614379085,65.0,21.0,65.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-11-02 19:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,65.0,16.723642172523963,65.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-11-02 22:00:00,45.2015873015873,5.906194690265487,29.76982892690513,43.0,117.8202614379085,109.33222591362126,16.723642172523963,43.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-11-02 23:00:00,45.2015873015873,6.0,27.0,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,27.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 01:00:00,45.2015873015873,5.0,29.76982892690513,27.343801652892562,117.8202614379085,72.0,16.723642172523963,72.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 02:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,19.0,19.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 03:00:00,45.2015873015873,5.0,29.76982892690513,27.343801652892562,72.0,109.33222591362126,16.723642172523963,72.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 04:00:00,45.2015873015873,5.906194690265487,29.76982892690513,41.0,117.8202614379085,109.33222591362126,16.723642172523963,41.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 09:00:00,17.0,5.906194690265487,26.0,41.0,117.8202614379085,109.33222591362126,16.723642172523963,41.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 13:00:00,19.0,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,94.0,17.0,94.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 14:00:00,45.2015873015873,5.0,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,5.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 15:00:00,21.0,5.906194690265487,29.76982892690513,39.0,117.8202614379085,109.33222591362126,16.723642172523963,39.0,Good
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 16:00:00,25.0,4.0,22.0,27.343801652892562,117.8202614379085,95.0,16.723642172523963,95.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 17:00:00,45.2015873015873,5.906194690265487,29.76982892690513,38.0,93.0,109.33222591362126,16.723642172523963,93.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 19:00:00,45.2015873015873,4.0,29.76982892690513,27.343801652892562,117.8202614379085,93.0,16.723642172523963,93.0,Satisfactory
Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-12-02 20:00:00,45.2015873015873,5.906194690265487,20.0,27.343801652892562,90.0,90.0,16.723642172523963,90.0,Satisfactory
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-08-02 17:00:00,42.0,5.906194690265487,29.76982892690513,27.343801652892562,100.0,109.33222591362126,16.723642172523963,100.0,Satisfactory
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-09-02 17:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,90.0,16.723642172523963,90.0,Satisfactory
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-09-02 18:00:00,34.0,5.906194690265487,25.0,27.343801652892562,79.0,109.33222591362126,16.723642172523963,79.0,Satisfactory
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-09-02 19:00:00,34.0,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,34.0,Good
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-09-02 20:00:00,45.2015873015873,5.906194690265487,25.0,27.343801652892562,117.8202614379085,109.33222591362126,8.0,25.0,Good
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-10-02 01:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,12.0,12.0,Good
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-10-02 02:00:00,45.2015873015873,4.0,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,4.0,Good
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-10-02 03:00:00,45.2015873015873,5.906194690265487,25.0,27.343801652892562,117.8202614379085,83.0,16.723642172523963,83.0,Satisfactory
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-10-02 09:00:00,45.2015873015873,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.0,16.0,Good
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-10-02 13:00:00,21.0,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,17.0,21.0,Good
Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-10-02 16:00:00,23.0,5.906194690265487,29.76982892690513,27.343801652892562,117.8202614379085,109.33222591362126,16.723642172523963,23.0,Good
